Label,contextRef,unitRef,Dec,Prec,Lang,Value
Performance Table Narrative,Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"The after-tax figures reflect the highest individual federal income tax rates in effect during the period and do not reflect the impact of state and local taxes. Your actual after-tax returns depend on your individual tax situation. In addition, after-tax returns are not relevant if you hold your fund shares through a tax-deferred arrangement, such as a 401(k) plan, IRA or other tax-advantaged account."
"Shareholder Fee, Other",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,USD,INF,,,0
Management Fees (as a percentage of Assets),Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0030
Distribution and Service (12b-1) Fees,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0032
Expenses (as a percentage of Assets),Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0062
Fee Waiver or Reimbursement,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,-0.0017
Net Expenses (as a percentage of Assets),Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0045
"Expense Example, with Redemption, 1 Year",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,USD,INF,,,46
"Expense Example, with Redemption, 3 Years",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,USD,INF,,,144
"Expense Example, with Redemption, 5 Years",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,USD,INF,,,252
"Expense Example, with Redemption, 10 Years",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,USD,INF,,,567
Annual Return 2008,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,-0.0224
Annual Return 2009,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.1434
Annual Return 2010,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0765
Annual Return 2011,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0563
Annual Return 2012,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0332
1 Year,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0332
1 Year,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000018876_MemberC000052265_Member,pure,4,,,0.0213
1 Year,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000018876_MemberC000052265_Member,pure,4,,,0.0227
1 Year,Duration_02Apr2012_01Apr2013S000018876_MemberComparativeIndexBarclaysUsAggregateIntermediateBondIndex_Member,pure,4,,,0.0356
5 Years,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0560
5 Years,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000018876_MemberC000052265_Member,pure,4,,,0.0381
5 Years,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000018876_MemberC000052265_Member,pure,4,,,0.0374
5 Years,Duration_02Apr2012_01Apr2013S000018876_MemberComparativeIndexBarclaysUsAggregateIntermediateBondIndex_Member,pure,4,,,0.0539
Since Inception,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0600
Since Inception,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000018876_MemberC000052265_Member,pure,4,,,0.0420
Since Inception,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000018876_MemberC000052265_Member,pure,4,,,0.0409
Since Inception,Duration_02Apr2012_01Apr2013S000018876_MemberComparativeIndexBarclaysUsAggregateIntermediateBondIndex_Member,pure,4,,,0.0555
"Portfolio Turnover, Rate",Duration_02Apr2012_01Apr2013S000018876_Member,pure,4,,,3.0400
Risk Lose Money [Text],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"The fund is subject to risks, any of which could cause an investor to lose money."
Risk Not Insured Depository Institution [Text],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,<b>Lack of Governmental Insurance or Guarantee.</b> An investment in the fund is not a bank deposit and it is not insured or guaranteed by the Federal Deposit Insurance Corporation (FDIC) or any other government agency.
Performance Information Illustrates Variability of Returns [Text],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"The bar chart below shows how the fund&#8217;s investment results have varied from year to year, and the following table shows how the fund&#8217;s average annual total returns for various periods compared to that of an index."
Performance Availability Website Address [Text],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,www.schwabfunds.com/prospectus
Performance Past Does Not Indicate Future [Text],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,Keep in mind that future performance (both before and after taxes) may differ from past performance.
Performance Table Uses Highest Federal Rate,Duration_02Apr2012_01Apr2013S000018876_Member,,,,,The after-tax figures reflect the highest individual federal income tax rates in effect during the period and do not reflect the impact of state and local taxes.
Performance Table Not Relevant to Tax Deferred,Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"Your actual after-tax returns depend on your individual tax situation. In addition, after-tax returns are not relevant if you hold your fund shares through a tax-deferred arrangement, such as a 401(k) plan, IRA or other tax-advantaged account."
Risk/Return [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"Schwab<sup>&#174;</sup> Treasury Inflation Protected Securities Index Fund<br/>(formerly, Schwab<sup>&#174;</sup> Treasury Inflation Protected Securities Fund)"
Objective [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,<b>Investment objective </b>
"Objective, Primary [Text Block]",Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"The fund&#8217;s goal is to track as closely as possible, before fees and expenses, the price and yield performance of the Barclays U.S. Treasury Inflation Protected Securities (TIPS) Index (Series-L)<sup>SM</sup>."
Expense [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,<b>Fund fees and expenses </b>
Expense Narrative [Text Block],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,This table describes the fees and expenses you may pay if you buy and hold shares of the fund.
"Highest Quarterly Return, Label",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,,,,,Best quarter:
Shareholder Fees Caption [Text],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Shareholder fees (fees paid directly from your investment)
"Highest Quarterly Return, Date",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,,,,,2009-09-30
Highest Quarterly Return,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,0.0604
Operating Expenses Caption [Text],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Annual fund operating expenses (expenses that you pay each year <br/>as a % of the value of your investment)
"Lowest Quarterly Return, Label",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,,,,,Worst quarter:
"Lowest Quarterly Return, Date",Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,,,,,2008-12-31
Expense Example [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Example
Lowest Quarterly Return,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,pure,4,,,-0.0170
Expense Example Narrative [Text Block],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"This example is intended to help you compare the cost of investing in the fund with the cost of investing in other mutual funds. The example assumes that you invest $10,000 in the fund for the time periods indicated and then redeem all of your shares at the end of those time periods. The example also assumes that your investment has a 5% return each year and that the fund&#8217;s operating expenses remain the same. The figures are based on total annual fund operating expenses after expense reduction. The expenses would be the same whether you stayed in the fund or sold your shares at the end of each period. Your actual costs may be higher or lower."
"Expense Example by, Year, Caption [Text]",Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"Expenses on a $10,000 investment"
Portfolio Turnover [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Portfolio turnover
Portfolio Turnover [Text Block],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"The fund pays transaction costs, such as commissions, when it buys and sells securities (or &#8220;turns over&#8221; its portfolio). A higher portfolio turnover may indicate higher transaction costs and may result in higher taxes when fund shares are held in a taxable account. These costs, which are not reflected in the annual fund operating expenses or in the example, affect the fund&#8217;s performance. During the most recent fiscal year, the fund&#8217;s portfolio turnover rate was 32% of the average value of its portfolio."
Strategy [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,<b>Principal investment strategies </b>
Strategy Narrative [Text Block],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"<b>To pursue its goal, the fund generally invests in securities that are included in the Barclays U.S. Treasury Inflation Protected Securities (TIPS) Index (Series-L)<sup>SM</sup> (the &#8220;Index&#8221;).</b><sup>1</sup> The Index includes all publicly-issued U.S. Treasury Inflation-Protected Securities (TIPS) that have at least one year remaining to maturity, are rated investment grade and have $250 million or more of outstanding face value. The TIPS in the Index must be denominated in U.S. dollars and must be fixed-rate and non-convertible. The Index is market capitalization weighted and the TIPS in the Index are updated on the last business day of each month. As of February 28, 2013, there were 34 TIPS in the Index. TIPS are publicly issued, dollar denominated U.S. Government securities issued by the U.S. Treasury that have principal and interest payments linked to an official inflation measure (as measured by the Consumer Price Index, or CPI) and their payments are supported by the full faith and credit of the United States.  <br /><br />It is the fund&#8217;s policy that, under normal circumstances, it will invest at least 90% of its net assets in securities included in the Index. The fund will notify its shareholders at least 60 days before changing this policy. The fund will generally give the same weight to a given security as the Index does. However, when the investment adviser believes it is in the best interest of the fund, such as to avoid purchasing odd-lots (i.e., purchasing less than the usual number of shares traded for a security), for tax considerations, or to address liquidity considerations with respect to a security, the investment adviser may cause the fund&#8217;s weighting of a security to be more or less than the Index&#8217;s weighting of the security.  <br /><br />Under normal circumstances, the fund may invest up to 10% of its net assets in securities not included in its Index. The principal types of these investments include those that the investment adviser believes will help the fund track the Index, such as investments in (a) securities that are not represented in the Index but the investment adviser anticipates will be added to the Index; (b) high-quality liquid short-term investments, such as securities issued by the U.S. government, its agencies or instrumentalities, including obligations that are not guaranteed by the U.S. Treasury, and obligations that are issued by private issuers that are guaranteed as to principal or interest by the U.S. government, its agencies or instrumentalities, and (c) investment companies. The fund may also invest in cash, cash equivalents and money market funds, and enter into repurchase agreements to minimize the difference in performance that naturally exists between an index fund and its corresponding index.  <br /><br />The investment adviser typically seeks to track the price and yield performance of the Index by replicating the Index. This means that the fund generally expects that it will hold the same securities as those included in the Index. However, the investment adviser may use statistical sampling techniques if the investment adviser believes such use will best help the fund to track its Index or is otherwise in the best interest of the fund. Statistical sampling techniques involve investing in a limited number of Index securities that, when taken together, are expected to perform similarly to the Index as a whole. These techniques are based on a variety of factors, including interest rate and yield curve risk, maturity exposures, and other risk factors and characteristics. The fund generally expects that its yield and maturity will be similar to those of the Index. In addition, the fund generally expects that its weighted average effective duration will closely correspond to the weighted average effective duration of the Index, which as of February 28, 2013 was 8.2 years.  <br /><br />The investment adviser seeks to achieve, over time, a correlation between the fund&#8217;s performance and that of its Index, before fees and expenses, of 95% or better. However, there can be no guarantee that the fund will achieve a high degree of correlation with the Index. A number of factors may affect the fund&#8217;s ability to achieve a high correlation with its Index, including the degree to which the fund utilizes a sampling technique. The correlation between the performance of the fund and its Index may also diverge due to transaction costs, asset valuations, timing variances, and differences between the fund&#8217;s portfolio and the Index resulting from legal restrictions (such as diversification requirements) that apply to the fund but not to the Index.<br /><br /><sup>1</sup>  Index ownership &#8212; &#169; Barclays Inc. 2013. All rights reserved. The Schwab Treasury Inflation Protected Securities Index Fund is not sponsored, endorsed, sold or promoted by Barclays. Barclays does not make any representation regarding the advisability of investing in shares of the fund."
Risk [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,<b>Principal risks </b>
Risk Narrative [Text Block],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"The fund is subject to risks, any of which could cause an investor to lose money. The fund&#8217;s principal risks include:<br /><br /><b>Market Risk.</b> Bond markets rise and fall daily. As with any investment whose performance is tied to these markets, the value of your investment in the fund will fluctuate, which means that you could lose money.<br /><br /><b>Investment Style Risk.</b> The fund is not actively managed. Therefore, the fund follows the securities included in the Index during upturns as well as downturns. Because of its indexing strategy, the fund does not take steps to reduce market exposure or to lessen the effects of a declining market. In addition, because of the fund&#8217;s expenses, the fund&#8217;s performance is normally below that of the Index.<br /><br /><b>Inflation Protected Security Risk.</b> The value of inflation protected securities, including TIPS, generally will fluctuate in response to changes in &#8220;real&#8221; interest rates, generally decreasing when real interest rates rise and increasing when real interest rates fall. In addition, interest payments on inflation-indexed securities will generally vary up or down along with the rate of inflation.<br /><br /><b>Interest Rate Risk.</b> Interest rates will rise and fall over time. During periods when interest rates are low, the fund&#8217;s yield and total return also may be low. Changes in interest rates also may affect the fund&#8217;s share price: a sharp rise in interest rates could cause the fund&#8217;s share price to fall. The longer the fund&#8217;s duration, the more sensitive to interest rate movements its share price is likely to be.<br /><br /><b>Credit Risk.</b> The fund is subject to the risk that a decline in the credit quality of a portfolio investment could cause the fund to lose money or underperform. The fund could lose money if the issuer or guarantor of a portfolio investment fails to make timely principal or interest payments or otherwise honor its obligations.<br /><br /><b>Liquidity Risk.</b> A particular investment may be difficult to purchase or sell. The fund may be unable to sell a security at an advantageous time or price.<br /><br /><b>Sampling Index Tracking Risk.</b> To the extent the fund uses statistical sampling techniques, the fund will not fully replicate the Index and may hold securities not included in the Index. As a result, the fund will be subject to the risk that the investment adviser&#8217;s investment management strategy, the implementation of which is subject to a number of constraints, may not produce the intended results. If the fund uses a sampling approach, it may not track the return of the Index as well as it would if the fund purchased all of the securities in the Index.<br /><br /><b>Tracking Error Risk.</b>  As an index fund, the fund seeks to track the performance of its benchmark Index, although it may not be successful in doing so. The divergence between the performance of the fund and the Index, positive or negative, is called &#8220;tracking error&#8221;. Tracking error can be caused by many factors and it may be significant. For example, the fund may not invest in certain securities in the Index or match the securities&#8217; weighting to the benchmark.<br /><br /><b>Lack of Governmental Insurance or Guarantee.</b> An investment in the fund is not a bank deposit and it is not insured or guaranteed by the Federal Deposit Insurance Corporation (FDIC) or any other government agency.  <br /><br />For more information on the risks of investing in the fund please see the &#8220;Fund details&#8221; section in the prospectus."
Bar Chart and Performance Table [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,<b>Performance </b>
Performance Narrative [Text Block],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"The bar chart below shows how the fund&#8217;s investment results have varied from year to year, and the following table shows how the fund&#8217;s average annual total returns for various periods compared to that of an index. This information provides some indication of the risks of investing in the fund. All figures assume distributions were reinvested. Keep in mind that future performance (both before and after taxes) may differ from past performance. For current performance information, please see www.schwabfunds.com/prospectus. On August 10, 2009, the Investor Share class and Select Share class were combined into a single class of shares of the fund, and the fund no longer offers multiple classes of shares. The performance history of the fund is that of the fund&#8217;s former Select Shares. Accordingly, the past performance information of the fund&#8217;s former Select Shares is shown below prior to August 10, 2009. Prior to April 1, 2013, the fund operated under a different investment objective and different investment strategies."
Bar Chart [Heading],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Annual total returns (%) as of 12/31
Bar Chart Closing [Text Block],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Best quarter: 5.12% Q1 2008<br/>Worst quarter: (3.53%) Q3 2008
Performance Table Heading,Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Average annual total returns (%) as of <br/>12/31/12
Performance Table Narrative,Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"The after-tax figures reflect the highest individual federal income tax rates in effect during the period and do not reflect the impact of state and local taxes. Your actual after-tax returns depend on your individual tax situation. In addition, after-tax returns are not relevant if you hold your fund shares through a tax-deferred arrangement, such as a 401(k) plan, IRA or other tax-advantaged account."
"Portfolio Turnover, Rate",Duration_02Apr2012_01Apr2013S000006819_Member,pure,4,,,0.3200
Risk Lose Money [Text],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"The fund is subject to risks, any of which could cause an investor to lose money."
Risk Not Insured Depository Institution [Text],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,<b>Lack of Governmental Insurance or Guarantee.</b> An investment in the fund is not a bank deposit and it is not insured or guaranteed by the Federal Deposit Insurance Corporation (FDIC) or any other government agency.
Performance Information Illustrates Variability of Returns [Text],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"The bar chart below shows how the fund&#8217;s investment results have varied from year to year, and the following table shows how the fund&#8217;s average annual total returns for various periods compared to that of an index."
Performance Availability Website Address [Text],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,www.schwabfunds.com/prospectus
Performance Past Does Not Indicate Future [Text],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,Keep in mind that future performance (both before and after taxes) may differ from past performance.
Performance Table Uses Highest Federal Rate,Duration_02Apr2012_01Apr2013S000006819_Member,,,,,The after-tax figures reflect the highest individual federal income tax rates in effect during the period and do not reflect the impact of state and local taxes.
Performance Table Not Relevant to Tax Deferred,Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"Your actual after-tax returns depend on your individual tax situation. In addition, after-tax returns are not relevant if you hold your fund shares through a tax-deferred arrangement, such as a 401(k) plan, IRA or other tax-advantaged account."
"Highest Quarterly Return, Label",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,,,,,Best quarter:
"Lowest Quarterly Return, Label",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,,,,,Worst quarter:
"Highest Quarterly Return, Date",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,,,,,2008-03-31
Highest Quarterly Return,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0512
"Lowest Quarterly Return, Date",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,,,,,2008-09-30
Lowest Quarterly Return,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,-0.0353
"Shareholder Fee, Other",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,USD,INF,,,0
Management Fees (as a percentage of Assets),Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0030
Distribution and Service (12b-1) Fees,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0034
Expenses (as a percentage of Assets),Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0064
Fee Waiver or Reimbursement,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,-0.0045
Net Expenses (as a percentage of Assets),Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0019
Shareholder Fees [Table],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleShareholderFeesSchwabIntermediate-TermBondFund column period compact * ~</div>"
Annual Fund Operating Expenses [Table],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleAnnualFundOperatingExpensesSchwabIntermediate-TermBondFund column period compact * ~</div>"
"Expense Example, With Redemption [Table]",Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleExpenseExampleTransposedSchwabIntermediate-TermBondFund column period compact * ~</div>"
"Expense Example, with Redemption, 1 Year",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,USD,INF,,,19
"Expense Example, with Redemption, 3 Years",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,USD,INF,,,61
"Expense Example, with Redemption, 5 Years",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,USD,INF,,,107
Bar Chart [Table],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleAnnualTotalReturnsSchwabIntermediate-TermBondFundBarChart column period compact * ~</div>"
"Expense Example, with Redemption, 10 Years",Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,USD,INF,,,243
Performance [Table],Duration_02Apr2012_01Apr2013S000018876_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleAverageAnnualTotalReturnsTransposedSchwabIntermediate-TermBondFund column period compact * ~</div>"
Inception Date,Duration_02Apr2012_01Apr2013S000018876_MemberC000052265_Member,,,,,2007-10-31
Inception Date,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000018876_MemberC000052265_Member,,,,,2007-10-31
Inception Date,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000018876_MemberC000052265_Member,,,,,2007-10-31
Inception Date,Duration_02Apr2012_01Apr2013S000018876_MemberComparativeIndexBarclaysUsAggregateIntermediateBondIndex_Member,,,,,2007-10-31
Annual Return 2012,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0659
Annual Return 2011,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.1280
Annual Return 2010,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0582
Annual Return 2009,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0924
Annual Return 2008,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,-0.0196
Annual Return 2007,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.1057
1 Year,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0659
1 Year,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000006819_MemberC000018453_Member,pure,4,,,0.0581
1 Year,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000006819_MemberC000018453_Member,pure,4,,,0.0430
1 Year,Duration_02Apr2012_01Apr2013S000006819_MemberComparativeIndexBarclaysUsTipsIndex_Member,pure,4,,,0.0698
5 Years,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0638
5 Years,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000006819_MemberC000018453_Member,pure,4,,,0.0525
5 Years,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000006819_MemberC000018453_Member,pure,4,,,0.0481
5 Years,Duration_02Apr2012_01Apr2013S000006819_MemberComparativeIndexBarclaysUsTipsIndex_Member,pure,4,,,0.0704
Since Inception,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000006819_MemberC000018453_Member,pure,4,,,0.0530
Since Inception,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000006819_MemberC000018453_Member,pure,4,,,0.0491
Since Inception,Duration_02Apr2012_01Apr2013S000006819_MemberComparativeIndexBarclaysUsTipsIndex_Member,pure,4,,,0.0732
Since Inception,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,pure,4,,,0.0661
Inception Date,Duration_02Apr2012_01Apr2013S000006819_MemberC000018453_Member,,,,,2006-03-31
Inception Date,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributions_MemberS000006819_MemberC000018453_Member,,,,,2006-03-31
Inception Date,Duration_02Apr2012_01Apr2013AfterTaxesOnDistributionsAndSales_MemberS000006819_MemberC000018453_Member,,,,,2006-03-31
Inception Date,Duration_02Apr2012_01Apr2013S000006819_MemberComparativeIndexBarclaysUsTipsIndex_Member,,,,,2006-03-31
Shareholder Fees [Table],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleShareholderFeesSchwabTreasuryInflationProtectedSecuritiesFund column period compact * ~</div>"
Annual Fund Operating Expenses [Table],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleAnnualFundOperatingExpensesSchwabTreasuryInflationProtectedSecuritiesFund column period compact * ~</div>"
"Expense Example, With Redemption [Table]",Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleExpenseExampleTransposedSchwabTreasuryInflationProtectedSecuritiesFund column period compact * ~</div>"
Bar Chart [Table],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleAnnualTotalReturnsSchwabTreasuryInflationProtectedSecuritiesFundBarChart column period compact * ~</div>"
Performance [Table],Duration_02Apr2012_01Apr2013S000006819_Member,,,,,"<div style=""display:none"">~ http://www.schwabfunds.com/role/ScheduleAverageAnnualTotalReturnsTransposedSchwabTreasuryInflationProtectedSecuritiesFund column period compact * ~</div>"
