Label,contextRef,unitRef,Dec,Prec,Lang,Value
Expense [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Fees and Expenses of the Fund</b>
Annual Return 2008,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,-0.3518
Expense Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,"This table describes the fees and expenses that you may pay if you buy and hold shares of Science & Technology Opportunities. You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $25,000 in the fund complex advised by BlackRock Advisors, LLC (&#8220;BlackRock&#8221;). More information about these and other discounts is available from your financial professional and in the &#8220;Details About the Share Classes&#8221; section on page 47 of the Fund&#8217;s prospectus and in the &#8220;Purchase of Shares&#8221; section on page II-58 of the Fund&#8217;s statement of additional information."
Shareholder Fees Caption [Text],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Shareholder Fees</b><br/><b>(fees paid directly from your investment)</b>
Annual Return 2009,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.3563
Operating Expenses Caption [Text],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Annual Fund Operating Expenses </b><br/><b>(expenses that are deducted from Fund assets)</b>
Annual Return 2010,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.2435
Expense Example [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Example:</b>
Annual Return 2011,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,-0.0957
Expense Example Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,"This Example is intended to help you compare the cost of investing in the Fund with the cost of investing in other mutual funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund&#8217;s operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:"
Annual Return 2012,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.1035
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"February 1, 2014"
"Portfolio Turnover, Rate",Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,pure,4,,,0.9900
Expenses Not Correlated to Ratio Due to Acquired Fund Fees [Text],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,The Total Annual Fund Operating Expenses do not correlate to the ratio of expenses to average net assets given in the Fund&#8217;s most recent annual report which does not include the Acquired Fund Fees and Expenses.
Bar Chart Closing [Text Block],Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,"During the ten-year period shown in the bar chart, the highest return for a quarter was 19.27% (quarter ended June 30, 2003) and the lowest return for a quarter was &#8211;22.40% (quarter ended September 30, 2011)."
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
Performance [Table],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAverageAnnualTotalReturnsTransposedBLACKROCKU.S.OPPORTUNITIESPORTFOLIO column period compact * ~</div>"
Performance Table Heading,Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,<b>As of 12/31/12<br/>Average Annual Total Returns</b>
1 Year,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.1035
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.0993
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.0727
1 Year,Duration_29Jan2012_28Jan2013S000001509_MemberRussellMidcapIndex_MemberServiceShares_Member,pure,4,,,0.1728
5 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.0175
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.0129
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.0144
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,The information shows you how International Opportunities&#8217; performance has varied year by year and provides some indication of the risks of investing in the Fund.
5 Years,Duration_29Jan2012_28Jan2013S000001509_MemberRussellMidcapIndex_MemberServiceShares_Member,pure,4,,,0.0357
10 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.1197
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.1171
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.1074
10 Years,Duration_29Jan2012_28Jan2013S000001509_MemberRussellMidcapIndex_MemberServiceShares_Member,pure,4,,,0.1065
Performance Availability Phone [Text],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,(800) 882-0052
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,http://www.blackrock.com/funds
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,0.0098
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0090
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,pure,4,,,0.0098
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023031_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0090
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,pure,4,,,0.0098
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023032_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0090
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,0.0098
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,pure,4,,,0.0098
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023028_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0090
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000037670_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0090
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0106
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0106
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0106
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.0106
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,0.0025
Risk/Return [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,Fund Overview <br/><br/><b>Key Facts About BlackRock Science & Technology Opportunities Portfolio </b>
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,pure,4,,,0.0100
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,pure,4,,,0.0100
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0025
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,0.0067
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000008399_MemberC000023031_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0100
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,0.0025
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000008399_MemberC000023032_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0100
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000008399_MemberC000023028_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000008399_MemberC000037670_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0050
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,0.0001
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0025
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0073
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0100
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0073
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0100
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,0.0034
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0073
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,pure,4,,,0.0043
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0073
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,0.0191
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,pure,4,,,0.0036
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,pure,4,,,0.0031
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0037
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,-0.0010
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000008399_MemberC000023031_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0031
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000008399_MemberC000023032_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0042
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000008399_MemberC000023028_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0035
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000008399_MemberC000037670_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0040
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,0.0181
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0031
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0025
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0036
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0100
Objective [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b>Investment Objective </b>
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0029
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.0024
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0050
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0152
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000008399_MemberC000023031_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0221
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000008399_MemberC000023032_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0232
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,0.0158
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000008399_MemberC000023028_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0125
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,pure,4,,,0.0242
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000008399_MemberC000037670_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0180
"Objective, Primary [Text Block]",Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,"The investment objective of BlackRock Science & Technology Opportunities Portfolio (&#8220;Science & Technology Opportunities&#8221; or the &#8220;Fund&#8221;), a series of BlackRock Funds<sup>SM</sup> (the &#8220;Trust&#8221;), is to provide long-term capital appreciation."
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,pure,4,,,0.0235
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,pure,4,,,0.0130
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0031
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0034
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0025
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0047
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.0001
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0019
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000008399_MemberC000023031_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0003
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000008399_MemberC000023032_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0018
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,,,,(nil)
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000008399_MemberC000023028_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0019
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,pure,,,,(nil)
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000008399_MemberC000037670_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0008
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,pure,,,,(nil)
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,pure,,,,(nil)
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0163
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0133
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,0.0158
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0001
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0001
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0243
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023031_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0218
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004070_MemberInvestorAndInstitutional_Member,pure,4,,,0.0242
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0001
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0001
Expense [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b> Fees and Expenses of the Fund </b>
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023032_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0214
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0236
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004071_MemberInvestorAndInstitutional_Member,pure,4,,,0.0235
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000023028_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0106
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001511_MemberC000004067_MemberInvestorAndInstitutional_Member,pure,4,,,0.0130
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.0131
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000008399_MemberC000037670_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0172
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0130
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0208
Expense Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,This table describes the fees and expenses that you may pay if you buy and hold Services Shares of Science & Technology Opportunities.
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0099
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0171
Performance Table Narrative,Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,"After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes. Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,,,,(nil)
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,-0.0010
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,-0.0003
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,-0.0027
Bar Chart Does Not Reflect Sales Loads [Text],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown."
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0130
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0208
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0099
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0171
Operating Expenses Caption [Text],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b>Annual Fund Operating Expenses<br/>(expenses that you pay each year as a percentage of the value of your investment)</b>
Performance Table Does Reflect Sales Loads,Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"However, the table includes all applicable fees and sales charges."
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.
Performance Table Not Relevant to Tax Deferred,Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Expense Example [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b>Example:</b>
Expense Example Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,"This Example is intended to help you compare the cost of investing in the Fund with the cost of investing in other mutual funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund&#8217;s operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:"
"Highest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,,,,,highest return
Portfolio Turnover [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b>Portfolio Turnover:</b>
Highest Quarterly Return,Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,0.2804
"Lowest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,,,,,lowest return
Lowest Quarterly Return,Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,pure,4,,,-0.2450
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0073
Portfolio Turnover [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,"The Fund pays transaction costs, such as commissions, when it buys and sells securities (or &#8220;turns over&#8221; its portfolio). A higher portfolio turnover may indicate higher transaction costs and may result in higher taxes when shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the example, affect the Fund&#8217;s performance. During the most recent fiscal year, the Fund&#8217;s portfolio turnover rate was 320% of the average value of its portfolio."
