Label,contextRef,unitRef,Dec,Prec,Lang,Value
Bar Chart and Performance Table [Heading],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Performance Information

               </b></p>"
Performance Narrative [Text Block],c_S000031023_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund does not have a full calendar year of performance. Thus, no bar chart or Average Annual Total Returns table is included for the Fund. Performance for the Fund is updated daily and quarterly and may be obtained as follows: daily updates on the net asset value and performance page at <u>http://investments.pimco.com/DailyPerformance</u> and quarterly updates at <u>http://investments.pimco.com/QuarterlyPerformance</u>.</p>"
Shareholder Fees [Table],c_S000031023_AAAA,,,,,"<div style=""display:none"">~http://pimco/role/ShareholderFeesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000031023Member ~</div>"
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000031023_C000096187_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000031023_C000096187_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000031023_C000096188_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000031023_C000096188_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000031023_C000096189_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000031023_C000096189_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000031023_C000096192_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000031023_C000096192_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000031023_C000096190_AAAA,Ratio,INF,,,0.055
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000031023_C000096190_AAAA,Ratio,INF,,,0.01
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000031023_C000096191_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000031023_C000096191_AAAA,Ratio,INF,,,0.01
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000031023_C000096193_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000031023_C000096193_AAAA,Ratio,INF,,,0
Annual Fund Operating Expenses [Table],c_S000031023_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/OperatingExpensesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000031023Member ~</div>"
Management Fees,c_S000031023_C000096187_AAAA,Ratio,INF,,,0.0145
Distribution and/or Service (12b-1) Fees,c_S000031023_C000096187_AAAA,Ratio,,,,(nil)
Other Expenses,c_S000031023_C000096187_AAAA,Ratio,INF,,,0.0001
Acquired Fund Fees and Expenses,c_S000031023_C000096187_AAAA,Ratio,INF,,,0.0003
Total Annual Fund Operating Expenses,c_S000031023_C000096187_AAAA,Ratio,INF,,,0.0149
Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096187_AAAA,Ratio,INF,,,-0.002
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096187_AAAA,Ratio,INF,,,0.0129
Management Fees,c_S000031023_C000096188_AAAA,Ratio,INF,,,0.0155
Distribution and/or Service (12b-1) Fees,c_S000031023_C000096188_AAAA,Ratio,,,,(nil)
Other Expenses,c_S000031023_C000096188_AAAA,Ratio,INF,,,0.0001
Acquired Fund Fees and Expenses,c_S000031023_C000096188_AAAA,Ratio,INF,,,0.0003
Total Annual Fund Operating Expenses,c_S000031023_C000096188_AAAA,Ratio,INF,,,0.0159
Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096188_AAAA,Ratio,INF,,,-0.002
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096188_AAAA,Ratio,INF,,,0.0139
Management Fees,c_S000031023_C000096189_AAAA,Ratio,INF,,,0.0145
Distribution and/or Service (12b-1) Fees,c_S000031023_C000096189_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000031023_C000096189_AAAA,Ratio,INF,,,0.0001
Acquired Fund Fees and Expenses,c_S000031023_C000096189_AAAA,Ratio,INF,,,0.0003
Total Annual Fund Operating Expenses,c_S000031023_C000096189_AAAA,Ratio,INF,,,0.0174
Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096189_AAAA,Ratio,INF,,,-0.002
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096189_AAAA,Ratio,INF,,,0.0154
Management Fees,c_S000031023_C000096192_AAAA,Ratio,INF,,,0.0155
Distribution and/or Service (12b-1) Fees,c_S000031023_C000096192_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000031023_C000096192_AAAA,Ratio,INF,,,0.0001
Acquired Fund Fees and Expenses,c_S000031023_C000096192_AAAA,Ratio,INF,,,0.0003
Total Annual Fund Operating Expenses,c_S000031023_C000096192_AAAA,Ratio,INF,,,0.0184
Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096192_AAAA,Ratio,INF,,,-0.002
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096192_AAAA,Ratio,INF,,,0.0164
Management Fees,c_S000031023_C000096190_AAAA,Ratio,INF,,,0.0155
Distribution and/or Service (12b-1) Fees,c_S000031023_C000096190_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000031023_C000096190_AAAA,Ratio,INF,,,0.0001
Acquired Fund Fees and Expenses,c_S000031023_C000096190_AAAA,Ratio,INF,,,0.0003
Total Annual Fund Operating Expenses,c_S000031023_C000096190_AAAA,Ratio,INF,,,0.0184
Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096190_AAAA,Ratio,INF,,,-0.002
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096190_AAAA,Ratio,INF,,,0.0164
Management Fees,c_S000031023_C000096191_AAAA,Ratio,INF,,,0.0155
Distribution and/or Service (12b-1) Fees,c_S000031023_C000096191_AAAA,Ratio,INF,,,0.01
Other Expenses,c_S000031023_C000096191_AAAA,Ratio,INF,,,0.0001
Acquired Fund Fees and Expenses,c_S000031023_C000096191_AAAA,Ratio,INF,,,0.0003
Total Annual Fund Operating Expenses,c_S000031023_C000096191_AAAA,Ratio,INF,,,0.0259
Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096191_AAAA,Ratio,INF,,,-0.002
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096191_AAAA,Ratio,INF,,,0.0239
Management Fees,c_S000031023_C000096193_AAAA,Ratio,INF,,,0.0155
Distribution and/or Service (12b-1) Fees,c_S000031023_C000096193_AAAA,Ratio,INF,,,0.005
Other Expenses,c_S000031023_C000096193_AAAA,Ratio,INF,,,0.0001
Acquired Fund Fees and Expenses,c_S000031023_C000096193_AAAA,Ratio,INF,,,0.0003
Total Annual Fund Operating Expenses,c_S000031023_C000096193_AAAA,Ratio,INF,,,0.0209
Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096193_AAAA,Ratio,INF,,,-0.002
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000031023_C000096193_AAAA,Ratio,INF,,,0.0189
"Expense Example, With Redemption [Table]",c_S000031023_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000031023Member ~</div>"
"Expense Example, with Redemption, 1 Year",c_S000031023_C000096187_AAAA,USD,0,,,131
"Expense Example, with Redemption, 1 Year",c_S000031023_C000096188_AAAA,USD,0,,,142
"Expense Example, with Redemption, 1 Year",c_S000031023_C000096189_AAAA,USD,0,,,157
"Expense Example, with Redemption, 1 Year",c_S000031023_C000096192_AAAA,USD,0,,,167
"Expense Example, with Redemption, 1 Year",c_S000031023_C000096190_AAAA,USD,0,,,708
"Expense Example, with Redemption, 1 Year",c_S000031023_C000096191_AAAA,USD,0,,,342
"Expense Example, with Redemption, 1 Year",c_S000031023_C000096193_AAAA,USD,0,,,192
"Expense Example, with Redemption, 3 Years",c_S000031023_C000096187_AAAA,USD,0,,,409
"Expense Example, with Redemption, 3 Years",c_S000031023_C000096188_AAAA,USD,0,,,440
"Expense Example, with Redemption, 3 Years",c_S000031023_C000096189_AAAA,USD,0,,,486
"Expense Example, with Redemption, 3 Years",c_S000031023_C000096192_AAAA,USD,0,,,517
"Expense Example, with Redemption, 3 Years",c_S000031023_C000096190_AAAA,USD,0,,,"1,039"
"Expense Example, with Redemption, 3 Years",c_S000031023_C000096191_AAAA,USD,0,,,745
"Expense Example, with Redemption, 3 Years",c_S000031023_C000096193_AAAA,USD,0,,,594
"Expense Example, with Redemption, 5 Years",c_S000031023_C000096187_AAAA,USD,0,,,708
"Expense Example, with Redemption, 5 Years",c_S000031023_C000096188_AAAA,USD,0,,,761
"Expense Example, with Redemption, 5 Years",c_S000031023_C000096189_AAAA,USD,0,,,839
"Expense Example, with Redemption, 5 Years",c_S000031023_C000096192_AAAA,USD,0,,,892
"Expense Example, with Redemption, 5 Years",c_S000031023_C000096190_AAAA,USD,0,,,"1,393"
"Expense Example, with Redemption, 5 Years",c_S000031023_C000096191_AAAA,USD,0,,,"1,275"
"Expense Example, with Redemption, 5 Years",c_S000031023_C000096193_AAAA,USD,0,,,"1,021"
"Expense Example, with Redemption, 10 Years",c_S000031023_C000096187_AAAA,USD,0,,,"1,556"
"Expense Example, with Redemption, 10 Years",c_S000031023_C000096188_AAAA,USD,0,,,"1,669"
"Expense Example, with Redemption, 10 Years",c_S000031023_C000096189_AAAA,USD,0,,,"1,834"
"Expense Example, with Redemption, 10 Years",c_S000031023_C000096192_AAAA,USD,0,,,"1,944"
"Expense Example, with Redemption, 10 Years",c_S000031023_C000096190_AAAA,USD,0,,,"2,387"
"Expense Example, with Redemption, 10 Years",c_S000031023_C000096191_AAAA,USD,0,,,"2,726"
"Expense Example, with Redemption, 10 Years",c_S000031023_C000096193_AAAA,USD,0,,,"2,212"
"Expense Example, No Redemption [Table]",c_S000031023_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000031023Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000031023_C000096187_AAAA,USD,0,,,131
"Expense Example, No Redemption, 1 Year",c_S000031023_C000096188_AAAA,USD,0,,,142
"Expense Example, No Redemption, 1 Year",c_S000031023_C000096189_AAAA,USD,0,,,157
"Expense Example, No Redemption, 1 Year",c_S000031023_C000096192_AAAA,USD,0,,,167
"Expense Example, No Redemption, 1 Year",c_S000031023_C000096190_AAAA,USD,0,,,708
"Expense Example, No Redemption, 1 Year",c_S000031023_C000096191_AAAA,USD,0,,,242
"Expense Example, No Redemption, 1 Year",c_S000031023_C000096193_AAAA,USD,0,,,192
"Expense Example, No Redemption, 3 Years",c_S000031023_C000096187_AAAA,USD,0,,,409
"Expense Example, No Redemption, 3 Years",c_S000031023_C000096188_AAAA,USD,0,,,440
"Expense Example, No Redemption, 3 Years",c_S000031023_C000096189_AAAA,USD,0,,,486
"Expense Example, No Redemption, 3 Years",c_S000031023_C000096192_AAAA,USD,0,,,517
"Expense Example, No Redemption, 3 Years",c_S000031023_C000096190_AAAA,USD,0,,,"1,039"
"Expense Example, No Redemption, 3 Years",c_S000031023_C000096191_AAAA,USD,0,,,745
"Expense Example, No Redemption, 3 Years",c_S000031023_C000096193_AAAA,USD,0,,,594
"Expense Example, No Redemption, 5 Years",c_S000031023_C000096187_AAAA,USD,0,,,708
"Expense Example, No Redemption, 5 Years",c_S000031023_C000096188_AAAA,USD,0,,,761
"Expense Example, No Redemption, 5 Years",c_S000031023_C000096189_AAAA,USD,0,,,839
"Expense Example, No Redemption, 5 Years",c_S000031023_C000096192_AAAA,USD,0,,,892
"Expense Example, No Redemption, 5 Years",c_S000031023_C000096190_AAAA,USD,0,,,"1,393"
"Expense Example, No Redemption, 5 Years",c_S000031023_C000096191_AAAA,USD,0,,,"1,275"
"Expense Example, No Redemption, 5 Years",c_S000031023_C000096193_AAAA,USD,0,,,"1,021"
"Expense Example, No Redemption, 10 Years",c_S000031023_C000096187_AAAA,USD,0,,,"1,556"
"Expense Example, No Redemption, 10 Years",c_S000031023_C000096188_AAAA,USD,0,,,"1,669"
"Expense Example, No Redemption, 10 Years",c_S000031023_C000096189_AAAA,USD,0,,,"1,834"
"Expense Example, No Redemption, 10 Years",c_S000031023_C000096192_AAAA,USD,0,,,"1,944"
"Expense Example, No Redemption, 10 Years",c_S000031023_C000096190_AAAA,USD,0,,,"2,387"
"Expense Example, No Redemption, 10 Years",c_S000031023_C000096191_AAAA,USD,0,,,"2,726"
"Expense Example, No Redemption, 10 Years",c_S000031023_C000096193_AAAA,USD,0,,,"2,212"
Objective [Heading],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Investment Objective
               </b></p>"
"Objective, Primary [Text Block]",c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks long-term capital appreciation.</p>"
Expense [Heading],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Fees and Expenses of the Fund


               </b></p>"
Expense Narrative [Text Block],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">This table describes the fees and expenses that you may pay if you buy and hold shares of the Fund. You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor.</p>"
Shareholder Fees Caption [Text],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>

                     <b>Shareholder Fees (fees paid directly from your investment):</b>

               </b></p>"
Operating Expenses Caption [Text],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Annual Fund Operating Expenses (expenses that you pay each year as a percentage of the value of your investment):
                  </b>
               </b></p>"
Expense Example Narrative [Text Block],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Example</b>. The Example is intended to help you compare the cost of investing in Institutional Class, Class P, Administrative Class, Class D, Class A, Class C or Class R shares of the Fund with the costs of investing in other mutual funds. The Example assumes that you invest $10,000 in the noted class of shares for the time periods indicated, and then redeem all your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund's operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
"Expense Example by, Year, Caption [Text]",c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  If you redeem your shares at the end of each period:
               </b></p>"
"Expense Example, No Redemption, By Year, Caption [Text]",c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  If you do not redeem your shares:
               </b></p>"
Portfolio Turnover [Heading],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Portfolio Turnover
               </b></p>"
Portfolio Turnover [Text Block],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund pays transaction costs when it buys and sells securities (or ""turns over"" its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in higher taxes when Fund shares are held in a taxable account. These costs, which are not reflected in the Annual Fund Operating Expenses or in the Example tables, affect the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 113% of the average value of its portfolio.</p>"
Strategy [Heading],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Investment Strategies
               </b></p>"
Strategy Narrative [Text Block],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to achieve its investment objective by investing under normal circumstances in long and short positions of equity and equity-related securities, including common and preferred stock (and securities convertible into, or that Pacific Investment Management Company LLC (""PIMCO"") expects to be exchanged for, common or preferred stock), utilizing a fundamental investing style that integrates bottom-up and top-down research. The Fund will normally invest a substantial portion of its assets in equity and equity-related securities. The Fund may also invest in fixed income securities of varying maturities, cash and cash equivalents.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund will generally take long positions in investments that PIMCO believes to be undervalued and short positions in investments that PIMCO believes to be overvalued or which are established for hedging purposes. The Fund generally will be long biased, but may take both long and short positions simultaneously. The Fund may experience high volatility in returns. The Fund is non-diversified, which means that it may invest its assets in a smaller number of issuers than a diversified fund.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The fundamental analysis that PIMCO will conduct when analyzing investments for the Fund may include some or all of the following: review of an issuer's Securities and Exchange Commission filings; interviews with an issuer's management, customers, competitors and suppliers; review of various independent sources of news, information and analysis of the issuer and its industry; preparation of prospective financial statements; and deriving an estimation of an issuer's value on both an absolute basis and relative to that of similar issuers.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">There is no limitation on the market capitalization range of the issuers in which the Fund may invest. The Fund may invest, without limitation, in securities and instruments that are economically tied to foreign (non-U.S.) countries, including securities and instruments that are economically tied to emerging market countries. The Fund may obtain foreign currency exposure (from non-U.S. dollar-denominated securities or currencies) without limitation. The debt investments of the Fund may include investment-grade securities and high yield securities (""junk bonds"") of any rating.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund may invest in derivative instruments, such as options, futures contracts, options on futures and swap agreements, consistent with its investment objective. The Fund may also invest in real estate investment trusts (""REITs""). The Fund may purchase or sell securities on a when-issued, delayed delivery or forward commitment basis and may regularly engage in short sales and borrowings for investment purposes. As market volatility increases, the portfolio manager may trade the Fund's portfolio more frequently. The Fund may maintain significant amounts in cash and cash equivalents, without limitation, when PIMCO determines that opportunities for investing are unattractive.</p>"
Risk [Heading],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
Risk Narrative [Text Block],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">It is possible to lose money on an investment in the Fund. Under certain conditions, even if the value of the Fund's long positions are rising, this could be offset by declining values of the Fund's short positions. Conversely, it is possible that rising values of the Fund's short positions could be offset by declining values of the Fund's long positions. In either scenario the Fund may experience losses. In a market where the value of both the Fund's long and short positions are declining, the Fund may experience substantial losses. The principal risks of investing in the Fund, which could adversely affect its net asset value, yield and total return are:</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Equity Risk:</b> the risk that the value of equity securities, such as common stocks and preferred stocks, may decline due to general market conditions which are not specifically related to a particular company or to factors affecting a particular industry or industries. Equity securities generally have greater price volatility than fixed income securities</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Value Investing Risk:</b> a value stock may decrease in price or may not increase in price as anticipated by PIMCO if it continues to be undervalued by the market or the factors that PIMCO believes will cause the stock price to increase do not occur</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Small-Cap and Mid-Cap Company Risk:</b> the risk that the value of securities issued by small-capitalization and mid-capitalization companies may go up or down, sometimes rapidly and unpredictably, due to narrow markets and limited managerial and financial resources</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Convertible Securities Risk:</b> as convertible securities share both fixed income and equity characteristics, they are subject to risks to which fixed income and equity investments are subject. These risks include equity risk, interest rate risk and credit risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Short Sale Risk:</b> the risk of entering into short sales, including the potential loss of more money than the actual cost of the investment, and the risk that the third party to the short sale may fail to honor its contract terms, causing a loss to the Fund</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Leveraging Risk:</b> the risk that certain transactions of the Fund, such as reverse repurchase agreements, loans of portfolio securities, and the use of when-issued, delayed delivery or forward commitment transactions, or derivative instruments, may give rise to leverage, causing the Fund to be more volatile than if it had not been leveraged</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Non-Diversification Risk:</b> the risk of focusing investments in a small number of issuers, including being more susceptible to risks associated with a single economic, political or regulatory occurrence than a more diversified portfolio might be. Funds that are ""non-diversified"" may invest a greater percentage of their assets in the securities of a single issuer than funds that are ""diversified""</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Management Risk:</b> the risk that the investment techniques and risk analyses applied by PIMCO will not produce the desired results and that legislative, regulatory, or tax developments may affect the investment techniques available to PIMCO and the individual portfolio manager in connection with managing the Fund. There is no guarantee that the investment objective of the Fund will be achieved</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Risk:</b> the risk that the value of securities owned by the Fund may go up or down, sometimes rapidly or unpredictably, due to factors affecting securities markets generally or particular industries</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Risk:</b> the risk that the value of a security may decline for reasons directly related to the issuer, such as management performance, financial leverage and reduced demand for the issuer's goods or services</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Derivatives Risk:</b> the risk of investing in derivative instruments, including liquidity, interest rate, market, credit and management risks, mispricing or improper valuation. Changes in the value of the derivative may not correlate perfectly with the underlying asset, rate or index, and the Fund could lose more than the principal amount invested</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Liquidity Risk:</b> the risk that a particular investment may be difficult to purchase or sell and that the Fund may be unable to sell illiquid securities at an advantageous time or price or achieve its desired level of exposure to a certain sector</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Foreign (Non-U.S.) Investment Risk:</b> the risk that investing in foreign (non-U.S.) securities may result in the Fund experiencing more rapid and extreme changes in value than a fund that invests exclusively in securities of U.S. companies, due to smaller markets, differing reporting, accounting and auditing standards, and nationalization, expropriation or confiscatory taxation, currency blockage, or political changes or diplomatic developments. Foreign securities may also be less liquid and more difficult to value than securities of U.S. issuers</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Real Estate Risk:</b> the risk that the Fund's investments in real estate investment trusts (""REITs"") or real estate-linked derivative instruments will subject the Fund to risks similar to those associated with direct ownership of real estate, including losses from casualty or condemnation, and changes in local and general economic conditions, supply and demand, interest rates, zoning laws, regulatory limitations on rents, property taxes and operating expenses. The Fund's investments in REITs or real estate-linked derivative instruments subject it to management and tax risks</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Emerging Markets Risk:</b> the risk of investing in emerging market securities, primarily increased foreign (non-U.S.) investment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Currency Risk:</b> the risk that foreign currencies will decline in value relative to the U.S. dollar and affect the Fund's investments in foreign (non-U.S.) currencies or in securities that trade in, and receive revenues in, or in derivatives that provide exposure to, foreign (non-U.S.) currencies</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Interest Rate Risk:</b> the risk that fixed income securities will decline in value because of an increase in interest rates; a fund with a longer average portfolio duration will be more sensitive to changes in interest rates than a fund with a shorter average portfolio duration</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Credit Risk:</b> the risk that the Fund could lose money if the issuer or guarantor of a fixed income security, or the counterparty to a derivative contract, is unable or unwilling to meet its financial obligations</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>High Yield and Distressed Company Risk:</b> the risk that high yield securities and unrated securities of similar credit quality (commonly known as ""junk bonds"") and securities of distressed companies may be subject to greater levels of credit, issuer and liquidity risks. Securities of distressed companies include both debt and equity securities. High yield securities and debt securities of distressed companies are considered primarily speculative with respect to the issuer's continuing ability to make principal and interest payments. Distressed companies may be engaged in restructurings or bankruptcy proceedings</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Cash Holdings Risk:</b> the risk of holding large cash positions, including lower returns and potential lost opportunities to participate in market appreciation</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Please see ""Description of Principal Risks"" in the Fund's prospectus for a more detailed description of the risks of investing in the Fund. An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
Bar Chart and Performance Table [Heading],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Performance Information

               </b></p>"
