Label,contextRef,unitRef,Dec,Prec,Lang,Value
Risk [Heading],c_S000034262_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
Risk Narrative [Text Block],c_S000034262_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">It is possible to lose money on an investment in the Fund. The principal risks of investing in the Fund, which could adversely affect its net asset value, yield and total return are:</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Trading Risk:</b> the risk that an active secondary trading market for Fund shares does not continue once developed, that the Fund may not continue to meet a listing exchange's trading or listing requirements, or that Fund shares trade at prices other than the Fund's net asset value</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>German Securities Risk:</b> the German economy is dependent on trade, with exports accounting for more than one-third of Germany's output. Therefore, a reduction in spending by Germany's trade partners on German products and services or negative changes in any of these countries may cause an adverse impact on the German economy. Internal factors, such as high unemployment and government regulation of labor markets, may also affect the performance of the German economy. The European financial markets have recently experienced volatility due to concerns about rising government debt levels of several European countries.</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Interest Rate Risk:</b> the risk that fixed income securities will decline in value because of an increase in interest rates; a fund with a longer average portfolio duration will be more sensitive to changes in interest rates than a fund with a shorter average portfolio duration</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Credit Risk:</b> the risk that the Fund could lose money if the issuer or guarantor of a fixed income security, or the counterparty to a derivative contract, is unable or unwilling to meet its financial obligations</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Risk:</b> the risk that the value of securities owned by the Fund may go up or down, sometimes rapidly or unpredictably, due to factors affecting securities markets generally or particular sectors</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Liquidity Risk:</b> the risk that a particular investment may be difficult to purchase or sell and that the Fund may be unable to sell illiquid securities at an advantageous time or price or achieve its desired level of exposure to a certain sector</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Risk:</b> the risk that the value of a security may decline for reasons directly related to the issuer, such as management performance, financial leverage and reduced demand for the issuer's goods or services</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Derivatives Risk:</b> the risk of investing in derivative instruments, including liquidity, interest rate, market, credit and management risks, mispricing or improper valuation. Changes in the value of the derivative may not correlate perfectly with the underlying asset, rate or index, and the Fund could lose more than the principal amount invested</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Mortgage-Related and Other Asset-Backed Risk:</b> the risk of investing in mortgage-related and other asset-backed securities, including interest rate risk, extension risk and prepayment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Foreign (Non-U.S.) Investment Risk:</b> the risk that investing in foreign (non-U.S.) securities may result in the Fund experiencing more rapid and extreme changes in value than a fund that invests exclusively in securities of U.S. companies, due to smaller markets, differing reporting, accounting and auditing standards, increased risk of delayed settlement of portfolio transactions or loss of certificates of portfolio securities, and the risk of unfavorable foreign government actions, including nationalization, expropriation or confiscatory taxation, currency blockage, or political changes or diplomatic developments. Foreign securities may also be less liquid and more difficult to value than securities of U.S. issuers</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Currency Risk:</b> the risk that foreign currencies will decline in value relative to the U.S. dollar and affect the Fund's investments in foreign (non-U.S.) currencies or in securities that trade in, and receive revenues in, or in derivatives that provide exposure to, foreign (non-U.S.) currencies</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Non-Diversification Risk:</b> the risks of focusing investments in a small number of issuers, including being more susceptible to risks associated with a single economic, political or regulatory occurrence than a more diversified portfolio might be. Funds that are ""non-diversified"" may invest a greater percentage of their assets in the securities of a single issuer (such as bonds issued by a particular foreign government) than funds that are ""diversified""</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Leveraging Risk:</b> the risk that certain transactions of the Fund, such as reverse repurchase agreements, loans of portfolio securities, and the use of when-issued, delayed delivery or forward commitment transactions, or derivative instruments, may give rise to leverage, causing the Fund to be more volatile than if it had not been leveraged</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Management and Tracking Error Risk:</b> the risk that the portfolio manager's investment decisions may not produce the desired results or that the Fund's portfolio may not closely track the Underlying Index for a number of reasons. The Fund incurs operating expenses, which are not applicable to the Underlying Index, and the costs of buying and selling securities, especially when rebalancing the Fund's portfolio to reflect changes in the composition of the Underlying Index. Performance of the Fund and the Underlying Index may vary due to asset valuation differences and differences between the Fund's portfolio and the Underlying Index due to legal restrictions, cost or liquidity restraints. In addition, the Fund's use of a representative sampling approach may cause the Fund to be less correlated to the return of the Underlying Index than if the Fund held all of the securities in the Underlying Index</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Indexing Risk:</b> the risk that the Fund is negatively affected by general declines in the asset classes represented by the Underlying Index</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Please see ""Description of Principal Risks"" in the Fund's prospectus for a more detailed description of the risks of investing in the Fund. An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
Bar Chart and Performance Table [Heading],c_S000034262_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Performance Information

               </b></p>"
Performance Narrative [Text Block],c_S000034262_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund does not have a full calendar year of performance. Thus, no bar chart or Average Annual Total Returns table is included for the Fund. Performance is updated daily and quarterly and may be obtained at <u>www.pimcoetfs.com/fundinfo</u>.</p>"
Annual Fund Operating Expenses [Table],c_S000034262_BBBB,,,,,"<div style=""display:none"">~ http://pimco/role/OperatingExpensesDataBBBB column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000034262Member ~</div>"
Management Fees,c_S000034262_C000105567_BBBB,Ratio,INF,,,0.0045
Distribution and/or Service (12b-1) Fees,c_S000034262_C000105567_BBBB,Ratio,,,,(nil)
Total Annual Fund Operating Expenses,c_S000034262_C000105567_BBBB,Ratio,INF,,,0.0045
"Expense Example, No Redemption [Table]",c_S000034262_BBBB,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionBBBB column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000034262Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000034262_C000105567_BBBB,USD,0,,,46
"Expense Example, No Redemption, 3 Years",c_S000034262_C000105567_BBBB,USD,0,,,144
"Expense Example, No Redemption, 5 Years",c_S000034262_C000105567_BBBB,USD,0,,,252
"Expense Example, No Redemption, 10 Years",c_S000034262_C000105567_BBBB,USD,0,,,567
Objective [Heading],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Investment Objective
               </b></p>"
"Objective, Primary [Text Block]",c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to provide total return that closely corresponds, before fees and expenses, to the total return of The BofA Merrill Lynch US High Yield Constrained Index℠.</p>"
Expense [Heading],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Fees and Expenses of the Fund


               </b></p>"
Expense Narrative [Text Block],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">This table describes the fees and expenses that you may pay if you buy and hold shares of the Fund:</p>"
Shareholder Fees Caption [Text],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>

                     <b>Shareholder Fees (fees paid directly from your investment):</b> None
               </b></p>"
Operating Expenses Caption [Text],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Annual Fund Operating Expenses (expenses that you pay each year as a percentage of the value of your investment):
                  </b>
               </b></p>"
Expense Example Narrative [Text Block],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Example.</b> The Example is intended to help you compare the cost of investing in the Fund with the costs of investing in other exchange-traded funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then sell all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund's operating expenses remain the same. Investors may pay brokerage commissions on their purchases and sales of Fund shares, which are not reflected in the Example. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Portfolio Turnover [Heading],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Portfolio Turnover
               </b></p>"
Portfolio Turnover [Text Block],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund pays transaction costs when it buys and sells securities (or ""turns over"" its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in higher taxes when Fund shares are held in a taxable account. These costs, which are not reflected in the Annual Fund Operating Expenses or in the Example tables, affect the Fund's performance. The Fund has not yet commenced operations as of the date of this prospectus. Thus, no portfolio turnover rate is provided for the Fund.</p>"
Strategy [Heading],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Investment Strategies
               </b></p>"
Strategy Narrative [Text Block],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to achieve its investment objective by investing under normal circumstances at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities (""Component Securities"") of The BofA Merrill Lynch US High Yield Constrained Index℠ (the ""Underlying Index""). The Fund may invest the remainder of its assets in Fixed Income Instruments that are not Component Securities, but which PIMCO believes will help the Fund track its Underlying Index, as well as in cash and investment grade, liquid short-term instruments, forwards or derivatives, such as options, futures contracts or swap agreements, and shares of affiliated bond funds. ""Fixed Income Instruments"" include bonds, debt securities and other similar instruments issued by various U.S. and non-U.S. public- or private-sector entities. The average portfolio duration of this Fund will closely correspond to the portfolio duration of the securities comprising its Underlying Index, which as of September 30, 2012 was 4.33 years. Duration is a measure used to determine the sensitivity of a security's price to changes in interest rates. The longer a security's duration, the more sensitive it will be to changes in interest rates.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Underlying Index is an unmanaged index comprised of U.S. dollar denominated below investment grade corporate debt securities publicly issued in the U.S. domestic market with remaining maturities of at least 1 year. Underlying Index constituents are capitalization-weighted, based on their current amount outstanding, provided the total allocation to an individual issuer does not exceed 2%. As of September 30, 2012, there were 1,656 issues in the Underlying Index. The securities comprising the Underlying Index have a below investment grade rating (based on an average of the ratings Moody's Investors Service, Inc. (""Moody's""), Standard & Poor's Ratings Services (""S&P"") and Fitch, Inc. (""Fitch"")) and an investment grade rated country of risk (based on an average of Moody's, S&P and Fitch foreign currency long term sovereign debt ratings). In addition, qualifying securities must have a minimum $100 million of outstanding face value and a fixed coupon schedule. Original issue zero coupon bonds, debt issued simultaneously in the Eurobond and U.S. domestic bond markets, 144A securities and pay-in-kind securities qualify for inclusion in the Underlying Index. Callable perpetual securities qualify for inclusion in the Underlying Index provided they are at least one year from the first call date. Fixed-to-floating rate securities also qualify provided they are callable within the fixed rate period and are at least one year from last call prior to the date the bond transitions from a fixed to a floating rate security. The Underlying Index is capitalization-weighted, provided the total allocation to an individual issuer does not exceed 2%, and the composition of Component Securities is updated monthly. Cash flows from bond payments that are received during the month are retained in the Underlying Index, without earning reinvestment income, until removal at the end of the month as part of the rebalancing. It is not possible to invest directly in the Underlying Index. The Underlying Index does not reflect deductions for fees, expenses or taxes.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">PIMCO uses an indexing approach in managing the Fund's investments. The Fund employs a representative sampling strategy in seeking to achieve its investment objective. In using this strategy, PIMCO seeks to invest in a combination of Component Securities and other instruments such that the combination effectively provides exposure to the Underlying Index. In using a representative sampling strategy, the Fund may not track its Underlying Index with the same degree of accuracy as a fund that replicates the composition of the Underlying Index. Unlike many investment companies, the Fund does not attempt to outperform the index the Fund tracks. An indexing approach may eliminate the chance that the Fund will substantially outperform its Underlying Index but also may reduce some of the risks of active management. Indexing seeks to achieve lower costs by keeping portfolio turnover low in comparison to actively managed investment companies.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund may invest in derivative instruments, such as options, futures contracts or swap agreements, and may invest in mortgage-related and other asset-backed securities. The Fund may invest in U.S. dollar-denominated securities of foreign issuers, including securities and instruments economically tied to emerging market countries. The Fund may purchase and sell securities on a when-issued, delayed delivery or forward commitment basis. The Fund may, without limitation, seek to obtain market exposure to the securities in which it primarily invests by entering into a series of purchase and sale contracts or by using other investment techniques (such as buy backs). The ""total return"" sought by the Fund consists of income earned on the Fund's investments, plus capital appreciation, if any, which generally arises from decreases in interest rates.</p>"
Risk [Heading],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
Risk Narrative [Text Block],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">It is possible to lose money on an investment in the Fund. The principal risks of investing in the Fund, which could adversely affect its net asset value, yield and total return are:</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Trading Risk:</b> the risk that an active secondary trading market for Fund shares does not continue once developed, that the Fund may not continue to meet a listing exchange's trading or listing requirements, or that Fund shares trade at prices other than the Fund's net asset value</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Interest Rate Risk:</b> the risk that fixed income securities will decline in value because of an increase in interest rates; a fund with a longer average portfolio duration will be more sensitive to changes in interest rates than a fund with a shorter average portfolio duration</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Credit Risk:</b> the risk that the Fund could lose money if the issuer or guarantor of a fixed income security, or the counterparty to a derivative contract, is unable or unwilling to meet its financial obligations</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>High Yield Risk:</b> the risk that high yield securities and unrated securities of similar credit quality (commonly known as ""junk bonds"") are subject to greater levels of credit and liquidity risks. High yield securities are considered primarily speculative with respect to the issuer's continuing ability to make principal and interest payments</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Risk:</b> the risk that the value of securities owned by the Fund may go up or down, sometimes rapidly or unpredictably, due to factors affecting securities markets generally or particular sectors</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Liquidity Risk:</b> the risk that a particular investment may be difficult to purchase or sell and that the Fund may be unable to sell illiquid securities at an advantageous time or price or achieve its desired level of exposure to a certain sector</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Risk:</b> the risk that the value of a security may decline for reasons directly related to the issuer, such as management performance, financial leverage and reduced demand for the issuer's goods or services</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Derivatives Risk:</b> the risk of investing in derivative instruments, including liquidity, interest rate, market, credit and management risks, mispricing or improper valuation. Changes in the value of the derivative may not correlate perfectly with the underlying asset, rate or index, and the Fund could lose more than the principal amount invested</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Mortgage-Related and Other Asset-Backed Risk:</b> the risk of investing in mortgage-related and other asset-backed securities, including interest rate risk, extension risk and prepayment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Foreign (Non-U.S.) Investment Risk:</b> the risk that investing in foreign (non-U.S.) securities may result in the Fund experiencing more rapid and extreme changes in value than a fund that invests exclusively in securities of U.S. companies, due to smaller markets, differing reporting, accounting and auditing standards, increased risk of delayed settlement of portfolio transactions or loss of certificates of portfolio securities, and the risk of unfavorable foreign government actions, including nationalization, expropriation or confiscatory taxation, currency blockage, or political changes or diplomatic developments. Foreign securities may also be less liquid and more difficult to value than securities of U.S. issuers</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Emerging Markets Risk:</b> the risk of investing in emerging market securities, primarily increased foreign (non-U.S.) investment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Non-Diversification Risk:</b> the risks of focusing investments in a small number of issuers, including being more susceptible to risks associated with a single economic, political or regulatory occurrence than a more diversified portfolio might be. Funds that are ""non-diversified"" may invest a greater percentage of their assets in the securities of a single issuer (such as bonds issued by a particular foreign government) than funds that are ""diversified""</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Leveraging Risk:</b> the risk that certain transactions of the Fund, such as reverse repurchase agreements, loans of portfolio securities, and the use of when-issued, delayed delivery or forward commitment transactions, or derivative instruments, may give rise to leverage, causing the Fund to be more volatile than if it had not been leveraged</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Management and Tracking Error Risk:</b> the risk that the portfolio manager's investment decisions may not produce the desired results or that the Fund's portfolio may not closely track the Underlying Index for a number of reasons. The Fund incurs operating expenses, which are not applicable to the Underlying Index, and the costs of buying and selling securities, especially when rebalancing the Fund's portfolio to reflect changes in the composition of the Underlying Index. Performance of the Fund and the Underlying Index may vary due to asset valuation differences and differences between the Fund's portfolio and the Underlying Index due to legal restrictions, cost or liquidity restraints. In addition, the Fund's use of a representative sampling approach may cause the Fund to be less correlated to the return of the Underlying Index than if the Fund held all of the securities in the Underlying Index</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Indexing Risk:</b> the risk that the Fund is negatively affected by general declines in the asset classes represented by the Underlying Index</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Please see ""Description of Principal Risks"" in the Fund's prospectus for a more detailed description of the risks of investing in the Fund. An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
Bar Chart and Performance Table [Heading],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Performance Information

               </b></p>"
Performance Narrative [Text Block],c_S000028998_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund does not have a full calendar year of performance. Thus, no bar chart or Average Annual Total Returns table is included for the Fund. Once the Fund commences operation, performance will be updated daily and quarterly and may be obtained at <u>www.pimcoetfs.com/fundinfo</u>.</p>"
Annual Fund Operating Expenses [Table],c_S000028998_BBBB,,,,,"<div style=""display:none"">~ http://pimco/role/OperatingExpensesDataBBBB column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028998Member ~</div>"
Management Fees,c_S000028998_C000089021_BBBB,Ratio,INF,,,0.0055
Distribution and/or Service (12b-1) Fees,c_S000028998_C000089021_BBBB,Ratio,,,,(nil)
Other Expenses,c_S000028998_C000089021_BBBB,Ratio,INF,,,0.0013
Total Annual Fund Operating Expenses,c_S000028998_C000089021_BBBB,Ratio,INF,,,0.0068
Fee Waiver and/or Expense Reimbursement,c_S000028998_C000089021_BBBB,Ratio,INF,,,-0.0013
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028998_C000089021_BBBB,Ratio,INF,,,0.0055
"Expense Example, No Redemption [Table]",c_S000028998_BBBB,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionBBBB column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028998Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000028998_C000089021_BBBB,USD,0,,,56
"Expense Example, No Redemption, 3 Years",c_S000028998_C000089021_BBBB,USD,0,,,176
Objective [Heading],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Investment Objective
               </b></p>"
"Objective, Primary [Text Block]",c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to provide total return that closely corresponds, before fees and expenses, to the total return of The BofA Merrill Lynch US Corporate Index℠.</p>"
Expense [Heading],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Fees and Expenses of the Fund


               </b></p>"
Expense Narrative [Text Block],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">This table describes the fees and expenses that you may pay if you buy and hold shares of the Fund:</p>"
Shareholder Fees Caption [Text],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>

                     <b>Shareholder Fees (fees paid directly from your investment):</b> None
               </b></p>"
Operating Expenses Caption [Text],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Annual Fund Operating Expenses (expenses that you pay each year as a percentage of the value of your investment):
                  </b>
               </b></p>"
Expense Example Narrative [Text Block],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Example.</b> The Example is intended to help you compare the cost of investing in the Fund with the costs of investing in other exchange-traded funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then sell all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund's operating expenses remain the same. Investors may pay brokerage commissions on their purchases and sales of Fund shares, which are not reflected in the Example. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Portfolio Turnover [Heading],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Portfolio Turnover
               </b></p>"
Portfolio Turnover [Text Block],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund pays transaction costs when it buys and sells securities (or ""turns over"" its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in higher taxes when Fund shares are held in a taxable account. These costs, which are not reflected in the Annual Fund Operating Expenses or in the Example tables, affect the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 5% of the average value of its portfolio.</p>"
Strategy [Heading],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Investment Strategies
               </b></p>"
Strategy Narrative [Text Block],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to achieve its investment objective by investing under normal circumstances at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities (""Component Securities"") of The BofA Merrill Lynch US Corporate Index℠ (the ""Underlying Index""). The Fund may invest the remainder of its assets in Fixed Income Instruments that are not Component Securities, but which PIMCO believes will help the Fund track its Underlying Index, as well as in cash and investment grade, liquid short-term instruments, forwards or derivatives, such as options, futures contracts or swap agreements, and shares of affiliated bond funds. ""Fixed Income Instruments"" include bonds, debt securities and other similar instruments issued by various U.S. and non-U.S. public- or private-sector entities. The Fund may invest in securities rated Baa or higher by Moody's Investors Service, Inc. (""Moody's""), or equivalently rated by Standard & Poor's Ratings Services (""S&P"") or Fitch, Inc. (""Fitch""), or, if unrated, determined by PIMCO to be of comparable quality. The average portfolio duration of this Fund will closely correspond to the portfolio duration of the securities comprising its Underlying Index, as calculated by PIMCO, which as of September 30, 2012 was 6.88 years. Duration is a measure used to determine the sensitivity of a security's price to changes in interest rates. The longer a security's duration, the more sensitive it will be to changes in interest rates.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Underlying Index is an unmanaged index comprised of U.S. dollar denominated investment grade corporate debt securities publicly issued in the U.S. domestic market with at least one year remaining term to final maturity. As of September 30, 2012, there were 5,320 issues in the Underlying Index. The securities comprising the Underlying Index have an investment grade rating (based on an average of the ratings of Moody's, S&P and Fitch) and an investment grade rated country of risk (based on an average of Moody's, S&P and Fitch foreign currency long term sovereign debt ratings). In addition, qualifying securities must have a minimum $250 million of outstanding face value and a fixed coupon schedule. Original issue zero coupon bonds, debt issued simultaneously in the Eurobond and U.S. domestic bond markets, 144A securities and corporate pay-in-kind securities qualify for inclusion in the Underlying Index. Callable perpetual securities qualify for inclusion in the Underlying Index provided they are at least one year from the first call date. Fixed-to-floating rate securities also qualify provided they are callable within the fixed rate period and are at least one year from last call prior to the date the bond transitions from a fixed to a floating rate security. The Underlying Index is capitalization-weighted and the composition of Component Securities is updated monthly. Cash flows from bond payments that are received during the month are retained in the Underlying Index, without earning reinvestment income, until removal at the end of the month as part of the rebalancing. It is not possible to invest directly in the Underlying Index. The Underlying Index does not reflect deductions for fees, expenses or taxes.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">PIMCO uses an indexing approach in managing the Fund's investments. The Fund employs a representative sampling strategy in seeking to achieve its investment objective. In using this strategy, PIMCO seeks to invest in a combination of Component Securities and other instruments such that the combination effectively provides exposure to the Underlying Index. In using a representative sampling strategy, the Fund may not track its Underlying Index with the same degree of accuracy as a fund that replicates the composition of the Underlying Index. Unlike many investment companies, the Fund does not attempt to outperform the index the Fund tracks. An indexing approach may eliminate the chance that the Fund will substantially outperform its Underlying Index but also may reduce some of the risks of active management. Indexing seeks to achieve lower costs by keeping portfolio turnover low in comparison to actively managed investment companies.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund may invest in derivative instruments, such as options, futures contracts or swap agreements, and may invest in mortgage related and other asset-backed securities. The Fund may invest in U.S. dollar-denominated securities of foreign issuers, including securities and instruments economically tied to emerging market countries. The Fund may purchase and sell securities on a when-issued, delayed delivery or forward commitment basis. The Fund may, without limitation, seek to obtain market exposure to the securities in which it primarily invests by entering into a series of purchase and sale contracts or by using other investment techniques (such as buy backs). The ""total return"" sought by the Fund consists of income earned on the Fund's investments, plus capital appreciation, if any, which generally arises from decreases in interest rates.</p>"
Risk [Heading],c_S000028999_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
