Label,contextRef,unitRef,Dec,Prec,Lang,Value
Risk:,v_Institutional_S000030018,,,,,Primary Risks
Risk/Return,v_Institutional_S000030018,,,,,Risk/Return
Strategy:,v_Institutional_S000030018,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_Institutional_S000030018,pure,2,,,0.45
Prospectus Date,v_Institutional_S000030018,,,,,2012-12-28
"Index No Deduction for Fees, Expenses, Taxes",v_Institutional_S000030018,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart Narrative,v_ETF_S000030018,,,,,"<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund. The bar chart shows the performance of the Fund's ETF Shares (based on NAV) in their first full calendar year. The table shows how the average annual total returns of the ETF Shares compare with those of those of the Fund's target Index, which has investment characteristics similar to those of the Fund.   Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. Updated performance information is available on our website at vanguard.com/performance or by calling Vanguard toll-free at 800-662-7447.</p>"
Expense Example Closing,v_ETF_S000030018,,,,,"<p>This example does not include the brokerage commissions that you may pay to buy and sell ETF Shares of the Fund.
</p>"
EXAMPLE,v_ETF_S000030018,,,,,<p>Example</p>
"Expense Example, Narrative [Text Block]",v_ETF_S000030018,,,,,"<p>The following example is intended to help you compare the cost of investing in S&#38;P Small-Cap 600 Growth ETF with the cost of investing in other funds. It illustrates the hypothetical expenses that you would incur over various periods if you invest $10,000 in S&#38;P Small-Cap 600 Growth ETF. This example assumes that S&#38;P Small-Cap 600 Growth ETF provides a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_ETF_S000030018,,,,,<p>The following table describes the fees and expenses you may pay if you buy and hold ETF Shares of the Fund.</p>
Investment objective,v_ETF_S000030018,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of small-capitalization growth stocks in the United States.</p>
Performance Table Closing,v_ETF_S000030018,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_ETF_S000030018,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_ETF_S000030018,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense example, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 45%.
</p>"
May Lose Money,v_ETF_S000030018,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
Risk Narrative,v_ETF_S000030018,,,,,"<p>An investment in the Fund could lose money over short or even long periods. You should expect the Fund's share price and total return to fluctuate within a wide range, like the fluctuations of the overall stock market. The Fund is subject to the following risks, which could affect the Fund's performance:</p><p>Stock market risk, which is the chance that stock prices overall will decline. Stock markets tend to move in cycles, with periods of rising prices and periods of falling prices. The Fund's target index may, at times, become focused in stocks of a particular sector, category, or group of companies, which could cause the Fund to underperform the overall stock market.</p><p>Investment style risk, which is the chance that returns from small-capitalization growth stocks will trail returns from the overall stock market. Historically, small-cap stocks have been more volatile in price than the large-cap stocks that dominate the overall market, and they often perform quite differently.</p><p>Because ETF Shares are traded on an exchange, they are subject to additional risks:</p><p>S&#38;P Small-Cap 600 Growth ETF Shares are listed for trading on NYSE Arca and are bought and sold on the secondary market at market prices. Although it is expected that the market price of an S&#38;P Small-Cap 600 Growth ETF Share typically will approximate its net asset value (NAV), there may be times when the market price and the NAV differ significantly. Thus, you may pay more or less than NAV when you buy S&#38;P Small-Cap 600 Growth ETF Shares on the secondary market, and you may receive more or less than NAV when you sell those shares.</p><p>Although S&#38;P Small-Cap 600 Growth ETF Shares are listed for trading on NYSE Arca, it is possible that an active trading market may not be maintained.</p><p>Trading of S&#38;P Small-Cap 600 Growth ETF Shares on NYSE Arca may be halted by the activation of individual or marketwide 'circuit breakers' (which halt trading for a specific period of time when the price of a particular security or overall market prices decline by a specified percentage). Trading of S&#38;P Small-Cap 600 Growth ETF Shares may also be halted if (1) the shares are delisted from NYSE Arca without first being listed on another exchange or (2) NYSE Arca officials determine that such action is appropriate in the interest of a fair and orderly market or to protect investors.</p><p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
StrategyNarrative,v_ETF_S000030018,,,,,"<p>The Fund employs an indexing investment approach designed to track the performance of the S&#38;P SmallCap 600(r) Growth Index, which represents the growth companies of the S&#38;P SmallCap 600 Index. The Index measures the performance of small-capitalization growth stocks. The Fund attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the Index, holding each stock in approximately the same proportion as its weighting in the Index.</p>"
Not Insured Depository Institution,v_ETF_S000030018,,,,,<p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>
Performance Information Illustrates Variability of Returns,v_ETF_S000030018,,,,,<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund.</p>
Performance One Year or Less,v_ETF_S000030018,,,,,"<p>The bar chart shows the performance of the Fund's ETF Shares in their first full
 calendar year.</p>"
Performance Availability Phone,v_ETF_S000030018,,,,,<p>800-662-7447</p>
Performance Availability Website Address,v_ETF_S000030018,,,,,<p>vanguard.com/performance </p>
Performance Table Uses Highest Federal Rate,v_ETF_S000030018,,,,,"<p>When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption.</p>"
Performance Table Not Relevant to Tax Deferred,v_ETF_S000030018,,,,,"<p>Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan.</p>"
Performance Table Explains why after Tax Higher,v_ETF_S000030018,,,,,"<p>Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Bar Chart Narrative,v_Institutional_S000030018,,,,,"<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund. Because there is no calendar-year performance information for the Fund's Institutional Shares, the information presented in the bar chart and table reflects the performance of the ETF Shares of Vanguard S&#38;P Small-Cap 600 Growth Index Fund. (ETF Shares are offered through a separate prospectus.) Performance based on net asset value for the Institutional Shares would be substantially similar because both share classes constitute an investment in the same portfolio of securities; their returns generally should differ only to the extent that the expenses of the two classes differ. The bar chart shows the performance of the Fund's ETF Shares (based on NAV) in their first full calendar year. The table shows how the average annual total returns of the ETF Shares compare with those of the Fund's target index. Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. Updated performance information is available on our website at vanguard.com/performance or by calling Vanguard toll-free at 800-662-7447.</p>"
EXAMPLE,v_Institutional_S000030018,,,,,<p>Example</p>
"Expense Example, Narrative [Text Block]",v_Institutional_S000030018,,,,,"<p>The following example is intended to help you compare the cost of investing in the Fund's Institutional Shares with the cost of investing in other mutual funds. It illustrates the hypothetical expenses that you would incur over various periods if you invest $10,000 in the Fund's shares. This example assumes that the Shares provide a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_Institutional_S000030018,,,,,<p>The following table describes the fees and expenses you may pay if you buy and hold Institutional Shares of the Fund.</p>
Investment objective,v_Institutional_S000030018,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of small-capitalization growth stocks in the United States.</p>
Performance Table Closing,v_Institutional_S000030018,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_Institutional_S000030018,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_Institutional_S000030018,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense example, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 45%.
</p>"
May Lose Money,v_Institutional_S000030018,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
Risk Narrative,v_Institutional_S000030018,,,,,"<p>An investment in the Fund could lose money over short or even long periods. You should expect the Fund's share price and total return to fluctuate within a wide range, like the fluctuations of the overall stock market. The Fund is subject to the following risks, which could affect the Fund's performance:</p><p>Stock market risk, which is the chance that stock prices overall will decline. Stock markets tend to move in cycles, with periods of rising prices and periods of falling prices. The Fund's target index may, at times, become focused in stocks of a particular sector, category, or group of companies, which could cause the Fund to underperform the overall stock market.</p><p>Investment style risk, which is the chance that returns from small-capitalization growth stocks will trail returns from the overall stock market. Historically, small-cap stocks have been more volatile in price than the large-cap stocks that dominate the overall market, and they often perform quite differently.</p><p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
StrategyNarrative,v_Institutional_S000030018,,,,,"<p>The Fund employs an indexing investment approach designed to track the performance of the S&#38;P SmallCap 600(r) Growth Index, which represents the growth companies of the S&#38;P SmallCap 600 Index. The Index measures the performance of small-capitalization growth stocks. The Fund attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the Index, holding each stock in approximately the same proportion as its weighting in the Index.</p>"
Not Insured Depository Institution,v_Institutional_S000030018,,,,,<p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>
Performance Availability Phone,v_Institutional_S000030018,,,,,<p>800-662-7447</p>
Performance Availability Website Address,v_Institutional_S000030018,,,,,<p>vanguard.com/performance </p>
Bar Chart Returns for Class Not Offered in Prospectus,v_Institutional_S000030018,,,,,<p>The bar chart shows how the performance of the Fund's ETF Shares has varied from one calendar year to another over the periods shown. The Fund's Institutional Shares were not available during the time periods shown.</p>
Performance Table Uses Highest Federal Rate,v_Institutional_S000030018,,,,,"<p>When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption.</p>"
Performance Table Not Relevant to Tax Deferred,v_Institutional_S000030018,,,,,"<p>Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan.</p>"
Performance Table Explains why after Tax Higher,v_Institutional_S000030018,,,,,"<p>Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Institutional_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018ShareholderFeesInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030018Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_ETF_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018ShareholderFeesETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030018Member ~ </div>"
Performance,v_ETF_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018PerformanceTableDataETF column primary compact * row dei_LegalEntityAxis compact  vanguard_S000030018Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Performance,v_Institutional_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018PerformanceTableDataInstitutional column primary compact * row dei_LegalEntityAxis compact  vanguard_S000030018Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_Institutional_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018OperatingExpensesInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030018Member ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_ETF_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018OperatingExpensesETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030018Member ~ </div>"
"Expense Example, No Redemption",v_Institutional_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018ExpenseExampleNoRedemptionInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030018Member ~ </div>"
"Expense Example, No Redemption",v_ETF_S000030018,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030018ExpenseExampleNoRedemptionETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030018Member ~ </div>"
Shareholder Fees Caption,v_Institutional_S000030017,,,,,Shareholder Fees (Fees paid directly from your investment)
Shareholder Fees Caption,v_ETF_S000030017,,,,,Shareholder Fees (Fees paid directly from your investment)
Operating Expenses Caption,v_Institutional_S000030017,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Operating Expenses Caption,v_ETF_S000030017,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Bar Chart and Performance Table:,v_Institutional_S000030017,,,,,"Average Annual Total Returns for Periods Ended December 31, 2011"
Bar Chart and Performance Table:,v_ETF_S000030017,,,,,"Average Annual Total Returns for Periods Ended December 31, 2011"
Bar Chart and Performance Table,v_ETF_S000030017,,,,,Annual Total Returns
Expenses Heading,v_ETF_S000030017,,,,,Fees and Expenses
Investment objective:,v_ETF_S000030017,,,,,Investment Objective
Risk:,v_ETF_S000030017,,,,,Primary Risks
Risk/Return,v_ETF_S000030017,,,,,Risk/Return
Strategy:,v_ETF_S000030017,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_ETF_S000030017,pure,2,,,0.12
Prospectus Date,v_ETF_S000030017,,,,,2012-12-28
"Index No Deduction for Fees, Expenses, Taxes",v_ETF_S000030017,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart and Performance Table,v_Institutional_S000030017,,,,,Annual Total Returns
Expenses Heading,v_Institutional_S000030017,,,,,Fees and Expenses
Investment objective:,v_Institutional_S000030017,,,,,Investment Objective
Risk:,v_Institutional_S000030017,,,,,Primary Risks
Risk/Return,v_Institutional_S000030017,,,,,Risk/Return
Strategy:,v_Institutional_S000030017,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_Institutional_S000030017,pure,2,,,0.12
Prospectus Date,v_Institutional_S000030017,,,,,2012-12-28
"Index No Deduction for Fees, Expenses, Taxes",v_Institutional_S000030017,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart Narrative,v_ETF_S000030017,,,,,"<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund. The bar chart shows the performance of the Fund's ETF Shares (based on NAV) in their first full calendar year. The table shows how the average annual total returns of the ETF Shares compare with those of those of the Fund's target Index, which has investment characteristics similar to those of the Fund.   Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. Updated performance information is available on our website at vanguard.com/performance or by calling Vanguard toll-free at 800-662-7447.</p>"
Expense Example Closing,v_ETF_S000030017,,,,,"<p>This example does not include the brokerage commissions that you may pay to buy and sell ETF Shares of the Fund.
</p>"
EXAMPLE,v_ETF_S000030017,,,,,<p>Example</p>
"Expense Example, Narrative [Text Block]",v_ETF_S000030017,,,,,"<p>The following example is intended to help you compare the cost of investing in S&#38;P Small-Cap 600 ETF with the cost of investing in other funds. It illustrates the hypothetical expenses that you would incur over various periods if you invest $10,000 in S&#38;P Small-Cap 600 ETF. This example assumes that S&#38;P Small-Cap 600 ETF provides a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_ETF_S000030017,,,,,"<p>The following table describes the fees and expenses you may pay if you buy and hold ETF Shares of the Fund. 'Acquired Fund Fees and Expenses' are expenses incurred indirectly by the Fund through its ownership of shares in other investment companies, such as business development companies. Business development company expenses are similar to the expenses paid by any operating company held by the Fund. They are not direct costs paid by Fund shareholders and are not used to calculate the Fund's net asset value. They have no impact on the costs associated with fund operations.
</p>"
Investment objective,v_ETF_S000030017,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of small-capitalization stocks in the United States.</p>
Performance Table Closing,v_ETF_S000030017,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_ETF_S000030017,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_ETF_S000030017,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense example, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 12%.
</p>"
May Lose Money,v_ETF_S000030017,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
Risk Narrative,v_ETF_S000030017,,,,,"<p>An investment in the Fund could lose money over short or even long periods. You should expect the Fund's share price and total return to fluctuate within a wide range, like the fluctuations of the overall stock market. The Fund is subject to the following risks, which could affect the Fund's performance:</p><p>Stock market risk, which is the chance that stock prices overall will decline. Stock markets tend to move in cycles, with periods of rising prices and periods of falling prices. The Fund's target index may, at times, become focused in stocks of a particular sector, category, or group of companies, which could cause the Fund to underperform the overall stock market.</p><p>Investment style risk, which is the chance that returns from small-capitalization stocks will trail returns from the overall stock market. Historically, small-cap stocks have been more volatile in price than the large-cap stocks that dominate the overall market, and they often perform quite differently.</p><p>Because ETF Shares are traded on an exchange, they are subject to additional risks:</p><p>S&#38;P Small-Cap 600 ETF Shares are listed for trading on NYSE Arca and are bought and sold on the secondary market at market prices. Although it is expected that the market price of an S&#38;P Small-Cap 600 ETF Share typically will approximate its net asset value (NAV), there may be times when the market price and the NAV differ significantly. Thus, you may pay more or less than NAV when you buy S&#38;P Small-Cap 600 ETF Shares on the secondary market, and you may receive more or less than NAV when you sell those shares.</p><p>Although S&#38;P Small-Cap 600 ETF Shares are listed for trading on NYSE Arca, it is possible that an active trading market may not be maintained.</p><p>Trading of S&#38;P Small-Cap 600 ETF Shares on NYSE Arca may be halted by the activation of individual or marketwide 'circuit breakers' (which halt trading for a specific period of time when the price of a particular security or overall market prices decline by a specified percentage). Trading of S&#38;P Small-Cap 600 ETF Shares may also be halted if (1) the shares are delisted from NYSE Arca without first being listed on another exchange or (2) NYSE Arca officials determine that such action is appropriate in the interest of a fair and orderly market or to protect investors.</p><p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
StrategyNarrative,v_ETF_S000030017,,,,,"<p>The Fund employs an indexing investment approach designed to track the performance of the S&#38;P SmallCap 600(r) Index. The Index measures the performance of small-capitalization stocks. The Fund attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the Index, holding each stock in approximately the same proportion as its weighting in the Index.</p>"
Not Insured Depository Institution,v_ETF_S000030017,,,,,<p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>
Performance Information Illustrates Variability of Returns,v_ETF_S000030017,,,,,<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund.</p>
Performance One Year or Less,v_ETF_S000030017,,,,,"<p>The bar chart shows the performance of the Fund's ETF Shares in their first full
 calendar year.</p>"
Performance Availability Phone,v_ETF_S000030017,,,,,<p>800-662-7447</p>
Performance Availability Website Address,v_ETF_S000030017,,,,,<p>vanguard.com/performance </p>
Performance Table Uses Highest Federal Rate,v_ETF_S000030017,,,,,"<p>When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption.</p>"
Performance Table Not Relevant to Tax Deferred,v_ETF_S000030017,,,,,"<p>Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan.</p>"
Performance Table Explains why after Tax Higher,v_ETF_S000030017,,,,,"<p>Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Bar Chart Narrative,v_Institutional_S000030017,,,,,"<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund. Because there is no calendar-year performance information for the Fund's Institutional Shares, the information presented in the bar chart and table reflects the performance of the ETF Shares of Vanguard S&#38;P Small-Cap 600 Index. (ETF Shares are offered through a separate prospectus.) Performance based on net asset value for the Institutional Shares would be substantially similar because both share classes constitute an investment in the same portfolio of securities; their returns generally should differ only to the extent that the expenses of the two classes differ. The bar chart shows the performance of the Fund's ETF Shares (based on NAV) in their first full calendar year. The table shows how the average annual total returns of the ETF Shares compare with those of the Fund's target index. Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. Updated performance information is available on our website at vanguard.com/performance or by calling Vanguard toll-free at 800-662-7447.</p>"
EXAMPLE,v_Institutional_S000030017,,,,,<p>Example</p>
"Expense Example, Narrative [Text Block]",v_Institutional_S000030017,,,,,"<p>The following example is intended to help you compare the cost of investing in the Fund's Institutional Shares with the cost of investing in other mutual funds. It illustrates the hypothetical expenses that you would incur over various periods if you invest $10,000 in the Fund's shares. This example assumes that the Shares provide a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_Institutional_S000030017,,,,,"<p>The following table describes the fees and expenses you may pay if you buy and hold Institutional Shares of the Fund. 'Acquired Fund Fees and Expenses' are expenses incurred indirectly by the Fund through its ownership of shares in other investment companies, such as business development companies. Business development company expenses are similar to the expenses paid by any operating company held by the Fund. They are not direct costs paid by Fund shareholders and are not used to calculate the Fund's net asset value. They have no impact on the costs associated with fund operations.</p>"
Investment objective,v_Institutional_S000030017,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of small-capitalization stocks in the United States.</p>
Performance Table Closing,v_Institutional_S000030017,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_Institutional_S000030017,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_Institutional_S000030017,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense example, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 12%. </p>"
May Lose Money,v_Institutional_S000030017,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
Risk Narrative,v_Institutional_S000030017,,,,,"<p>An investment in the Fund could lose money over short or even long periods. You should expect the Fund's share price and total return to fluctuate within a wide range, like the fluctuations of the overall stock market. The Fund is subject to the following risks, which could affect the Fund's performance:</p><p>Stock market risk, which is the chance that stock prices overall will decline. Stock markets tend to move in cycles, with periods of rising prices and periods of falling prices. The Fund's target index may, at times, become focused in stocks of a particular sector, category, or group of companies, which could cause the Fund to underperform the overall stock market.</p><p>Investment style risk, which is the chance that returns from small-capitalization stocks will trail returns from the overall stock market. Historically, small-cap stocks have been more volatile in price than the large-cap stocks that dominate the overall market, and they often perform quite differently.</p><p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
StrategyNarrative,v_Institutional_S000030017,,,,,"<p>The Fund employs an indexing investment approach designed to track the performance of the S&#38;P SmallCap 600(r) Index. The Index measures the performance of small-capitalization stocks. The Fund attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the Index, holding each stock in approximately the same proportion as its weighting in the Index.</p>"
Not Insured Depository Institution,v_Institutional_S000030017,,,,,<p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>
Performance Availability Phone,v_Institutional_S000030017,,,,,<p>800-662-7447</p>
Performance Availability Website Address,v_Institutional_S000030017,,,,,<p>vanguard.com/performance </p>
Bar Chart Returns for Class Not Offered in Prospectus,v_Institutional_S000030017,,,,,<p>The bar chart shows how the performance of the Fund's ETF Shares has varied from one calendar year to another over the periods shown. The Fund's Institutional Shares were not available during the time periods shown.</p>
Performance Table Uses Highest Federal Rate,v_Institutional_S000030017,,,,,"<p>When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption.</p>"
Performance Table Not Relevant to Tax Deferred,v_Institutional_S000030017,,,,,"<p>Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan.</p>"
Performance Table Explains why after Tax Higher,v_Institutional_S000030017,,,,,"<p>Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Institutional_S000030017,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030017ShareholderFeesInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030017Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_ETF_S000030017,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030017ShareholderFeesETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030017Member ~ </div>"
